,日期,省,省确诊,省治愈,省死亡,市,确诊,治愈,死亡
0,2020-02-15,江西省,913,210,1,萍乡,32,4,0
0,2020-02-15,江西省,913,210,1,鹰潭,18,3,0
0,2020-02-15,江西省,913,210,1,吉安,20,7,0
0,2020-02-15,江西省,913,210,1,景德镇,5,1,0
0,2020-02-15,江西省,913,210,1,赣江新区,1,0,0
0,2020-02-15,浙江省,1162,428,0,温州,499,169,0
0,2020-02-15,浙江省,1162,428,0,宁波,154,46,0
0,2020-02-15,浙江省,1162,428,0,杭州,166,73,0
0,2020-02-15,浙江省,1162,428,0,台州,145,60,0
0,2020-02-15,浙江省,1162,428,0,嘉兴,43,11,0
0,2020-02-15,浙江省,1162,428,0,金华,55,24,0
0,2020-02-15,浙江省,1162,428,0,绍兴,42,17,0
0,2020-02-15,浙江省,1162,428,0,衢州,21,9,0
0,2020-02-15,浙江省,1162,428,0,丽水,17,10,0
0,2020-02-15,浙江省,1162,428,0,湖州,10,4,0
0,2020-02-15,浙江省,1162,428,0,舟山,10,5,0
0,2020-02-15,贵州省,143,41,1,贵阳,34,6,0
0,2020-02-15,贵州省,143,41,1,遵义,31,5,0
0,2020-02-15,贵州省,143,41,1,毕节,23,7,0
0,2020-02-15,贵州省,143,41,1,黔南州,17,5,0
0,2020-02-15,贵州省,143,41,1,六盘水,10,3,1
0,2020-02-15,贵州省,143,41,1,黔东南州,10,4,0
0,2020-02-15,贵州省,143,41,1,安顺,4,0,0
0,2020-02-15,贵州省,143,41,1,铜仁,10,7,0
0,2020-02-15,贵州省,143,41,1,黔西南州,4,4,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,乌鲁木齐,23,3,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,伊犁州,16,4,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,兵团第四师,10,0,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,兵团第九师,4,0,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,昌吉州,4,0,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,巴州,3,0,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,兵团第八师石河子市,3,0,1
0,2020-02-15,新疆维吾尔自治区,70,10,1,兵团第六师五家渠市,2,0,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,吐鲁番市,2,1,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,兵团第十二师,1,0,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,兵团第七师,1,1,0
0,2020-02-15,新疆维吾尔自治区,70,10,1,阿克苏地区,1,1,0
0,2020-02-15,福建省,285,71,0,福州,66,20,0
0,2020-02-15,福建省,285,71,0,莆田,55,12,0
0,2020-02-15,福建省,285,71,0,泉州,46,13,0
0,2020-02-15,福建省,285,71,0,厦门,34,5,0
0,2020-02-15,福建省,285,71,0,宁德,25,6,0
0,2020-02-15,福建省,285,71,0,南平,20,5,0
0,2020-02-15,福建省,285,71,0,漳州,20,6,0
0,2020-02-15,福建省,285,71,0,三明,13,3,0
0,2020-02-15,福建省,285,71,0,龙岩,6,1,0
0,2020-02-15,福建省,285,71,0,待明确地区,0,3,0
0,2020-02-15,河北省,291,101,3,唐山,46,9,0
0,2020-02-15,河北省,291,101,3,沧州,46,14,2
0,2020-02-15,河北省,291,101,3,张家口,33,9,0
0,2020-02-15,河北省,291,101,3,邯郸,31,9,0
0,2020-02-15,河北省,291,101,3,石家庄,27,7,0
0,2020-02-15,河北省,291,101,3,廊坊,29,14,0
0,2020-02-15,河北省,291,101,3,保定,32,19,0
0,2020-02-15,河北省,291,101,3,邢台,22,10,1
0,2020-02-15,河北省,291,101,3,秦皇岛,10,3,0
0,2020-02-15,河北省,291,101,3,衡水,8,4,0
0,2020-02-15,河北省,291,101,3,承德,7,3,0
0,2020-02-15,重庆市,538,184,5,万州区,104,34,3
0,2020-02-15,重庆市,538,184,5,江北区,26,3,0
0,2020-02-15,重庆市,538,184,5,綦江区,23,5,0
0,2020-02-15,重庆市,538,184,5,合川区,23,6,0
0,2020-02-15,重庆市,538,184,5,垫江县,20,5,0
0,2020-02-15,重庆市,538,184,5,奉节县,20,5,0
0,2020-02-15,重庆市,538,184,5,潼南区,17,2,0
0,2020-02-15,重庆市,538,184,5,渝中区,20,7,0
0,2020-02-15,重庆市,538,184,5,南岸区,15,2,0
0,2020-02-15,重庆市,538,184,5,九龙坡区,20,7,1
0,2020-02-15,重庆市,538,184,5,大足区,14,2,0
0,2020-02-15,重庆市,538,184,5,忠县,19,9,0
0,2020-02-15,重庆市,538,184,5,两江新区,17,7,0
0,2020-02-15,重庆市,538,184,5,渝北区,15,5,0
0,2020-02-15,重庆市,538,184,5,长寿区,18,9,0
0,2020-02-15,重庆市,538,184,5,石柱县,14,5,0
0,2020-02-15,重庆市,538,184,5,荣昌区,9,0,0
0,2020-02-15,重庆市,538,184,5,沙坪坝区,8,0,0
0,2020-02-15,重庆市,538,184,5,云阳县,23,16,0
0,2020-02-15,重庆市,538,184,5,开州区,20,12,1
0,2020-02-15,重庆市,538,184,5,丰都县,10,3,0
0,2020-02-15,重庆市,538,184,5,铜梁区,9,2,0
0,2020-02-15,重庆市,538,184,5,巫溪县,13,8,0
0,2020-02-15,重庆市,538,184,5,巫山县,10,5,0
0,2020-02-15,重庆市,538,184,5,巴南区,6,1,0
0,2020-02-15,重庆市,538,184,5,璧山区,8,4,0
0,2020-02-15,重庆市,538,184,5,大渡口区,7,4,0
0,2020-02-15,重庆市,538,184,5,永川区,5,2,0
0,2020-02-15,重庆市,538,184,5,高新区,4,1,0
0,2020-02-15,重庆市,538,184,5,江津区,4,2,0
0,2020-02-15,重庆市,538,184,5,涪陵区,3,1,0
0,2020-02-15,重庆市,538,184,5,彭水县,2,0,0
0,2020-02-15,重庆市,538,184,5,酉阳县,1,0,0
0,2020-02-15,重庆市,538,184,5,万盛经开区,1,0,0
0,2020-02-15,重庆市,538,184,5,梁平区,4,4,0
0,2020-02-15,重庆市,538,184,5,黔江区,2,2,0
0,2020-02-15,重庆市,538,184,5,城口县,2,2,0
0,2020-02-15,重庆市,538,184,5,武隆区,1,1,0
0,2020-02-15,重庆市,538,184,5,秀山县,1,1,0
0,2020-02-15,山西省,127,42,0,晋中,35,11,0
0,2020-02-15,山西省,127,42,0,太原,19,3,0
0,2020-02-15,山西省,127,42,0,大同,12,4,0
0,2020-02-15,山西省,127,42,0,长治,8,0,0
0,2020-02-15,山西省,127,42,0,忻州,7,0,0
0,2020-02-15,山西省,127,42,0,运城,19,13,0
0,2020-02-15,山西省,127,42,0,晋城,8,2,0
0,2020-02-15,山西省,127,42,0,朔州,7,2,0
0,2020-02-15,山西省,127,42,0,阳泉,4,0,0
0,2020-02-15,山西省,127,42,0,临汾,2,1,0
0,2020-02-15,山西省,127,42,0,吕梁,6,6,0
0,2020-02-15,甘肃省,90,49,2,兰州,35,17,2
0,2020-02-15,甘肃省,90,49,2,平凉,9,1,0
0,2020-02-15,甘肃省,90,49,2,甘南,8,2,0
0,2020-02-15,甘肃省,90,49,2,天水,12,9,0
0,2020-02-15,甘肃省,90,49,2,白银,4,1,0
0,2020-02-15,甘肃省,90,49,2,定西,9,8,0
0,2020-02-15,甘肃省,90,49,2,陇南,4,3,0
0,2020-02-15,甘肃省,90,49,2,庆阳,3,2,0
0,2020-02-15,甘肃省,90,49,2,临夏,3,3,0
0,2020-02-15,甘肃省,90,49,2,张掖,2,2,0
0,2020-02-15,甘肃省,90,49,2,金昌,1,1,0
0,2020-02-15,甘肃省,90,49,2,待明确地区,0,6,0
0,2020-02-15,海南省,162,39,4,三亚,54,15,1
0,2020-02-15,海南省,162,39,4,海口,33,10,0
0,2020-02-15,海南省,162,39,4,儋州,15,2,0
0,2020-02-15,海南省,162,39,4,万宁,13,3,0
0,2020-02-15,海南省,162,39,4,澄迈,9,1,1
0,2020-02-15,海南省,162,39,4,昌江,7,0,0
0,2020-02-15,海南省,162,39,4,琼海,6,1,1
0,2020-02-15,海南省,162,39,4,陵水,4,0,0
0,2020-02-15,海南省,162,39,4,临高,6,3,0
0,2020-02-15,海南省,162,39,4,保亭,3,0,0
0,2020-02-15,海南省,162,39,4,文昌,3,1,0
0,2020-02-15,海南省,162,39,4,东方,3,1,0
0,2020-02-15,海南省,162,39,4,乐东,2,0,0
0,2020-02-15,海南省,162,39,4,定安,3,1,1
0,2020-02-15,海南省,162,39,4,琼中,1,1,0
0,2020-02-15,吉林省,88,26,1,长春,44,14,0
0,2020-02-15,吉林省,88,26,1,四平市,14,2,1
0,2020-02-15,吉林省,88,26,1,辽源,7,1,0
0,2020-02-15,吉林省,88,26,1,公主岭,6,2,0
0,2020-02-15,吉林省,88,26,1,延边,5,2,0
0,2020-02-15,吉林省,88,26,1,通化,3,0,0
0,2020-02-15,吉林省,88,26,1,吉林市,5,3,0
0,2020-02-15,吉林省,88,26,1,松原,2,1,0
0,2020-02-15,吉林省,88,26,1,白城,1,0,0
0,2020-02-15,吉林省,88,26,1,梅河口,1,1,0
0,2020-02-15,宁夏回族自治区,70,33,0,吴忠,27,6,0
0,2020-02-15,宁夏回族自治区,70,33,0,银川,33,20,0
0,2020-02-15,宁夏回族自治区,70,33,0,固原,5,2,0
0,2020-02-15,宁夏回族自治区,70,33,0,中卫,3,3,0
0,2020-02-15,宁夏回族自治区,70,33,0,宁东,1,1,0
0,2020-02-15,宁夏回族自治区,70,33,0,石嘴山,1,1,0
0,2020-02-14,湖北省,51986,4131,1426,武汉,35991,2023,1016
0,2020-02-14,湖北省,51986,4131,1426,孝感,3009,255,57
0,2020-02-14,湖北省,51986,4131,1426,黄冈,2791,528,59
0,2020-02-14,湖北省,51986,4131,1426,荆州,1447,163,27
0,2020-02-14,湖北省,51986,4131,1426,随州,1206,72,16
0,2020-02-14,湖北省,51986,4131,1426,襄阳,1111,73,16
0,2020-02-14,湖北省,51986,4131,1426,鄂州,1125,116,32
0,2020-02-14,湖北省,51986,4131,1426,黄石,943,137,11
0,2020-02-14,湖北省,51986,4131,1426,宜昌,877,82,13
0,2020-02-14,湖北省,51986,4131,1426,荆门,901,105,25
0,2020-02-14,湖北省,51986,4131,1426,咸宁,732,99,8
0,2020-02-14,湖北省,51986,4131,1426,十堰,586,89,2
0,2020-02-14,湖北省,51986,4131,1426,仙桃,500,58,17
0,2020-02-14,湖北省,51986,4131,1426,天门,416,21,10
0,2020-02-14,湖北省,51986,4131,1426,恩施州,237,60,4
0,2020-02-14,湖北省,51986,4131,1426,潜江,104,11,5
0,2020-02-14,湖北省,51986,4131,1426,神农架林区,10,8,0
0,2020-02-14,广东省,1261,362,2,深圳,400,104,0
0,2020-02-14,广东省,1261,362,2,广州,328,93,0
0,2020-02-14,广东省,1261,362,2,东莞,73,7,1
0,2020-02-14,广东省,1261,362,2,珠海,91,27,0
0,2020-02-14,广东省,1261,362,2,佛山,82,22,0
0,2020-02-14,广东省,1261,362,2,中山,64,26,0
0,2020-02-14,广东省,1261,362,2,惠州,56,18,0
0,2020-02-14,广东省,1261,362,2,江门,22,3,0
0,2020-02-14,广东省,1261,362,2,汕头,25,9,0
0,2020-02-14,广东省,1261,362,2,湛江,22,11,0
0,2020-02-14,广东省,1261,362,2,茂名,13,3,0
0,2020-02-14,广东省,1261,362,2,肇庆,17,7,1
0,2020-02-14,广东省,1261,362,2,阳江,13,5,0
0,2020-02-14,广东省,1261,362,2,梅州,14,7,0
0,2020-02-14,广东省,1261,362,2,清远,12,7,0
0,2020-02-14,广东省,1261,362,2,韶关,8,3,0
0,2020-02-14,广东省,1261,362,2,潮州,5,0,0
0,2020-02-14,广东省,1261,362,2,揭阳,8,4,0
0,2020-02-14,广东省,1261,362,2,汕尾,5,1,0
0,2020-02-14,广东省,1261,362,2,河源,3,1,0
0,2020-02-14,广东省,1261,362,2,待明确地区,0,4,0
0,2020-02-14,黑龙江省,419,47,11,哈尔滨,164,18,3
0,2020-02-14,黑龙江省,419,47,11,双鸭山,48,1,2
0,2020-02-14,黑龙江省,419,47,11,鸡西,44,1,0
0,2020-02-14,黑龙江省,419,47,11,绥化,45,7,4
0,2020-02-14,黑龙江省,419,47,11,齐齐哈尔,36,8,1
0,2020-02-14,黑龙江省,419,47,11,大庆,18,1,1
0,2020-02-14,黑龙江省,419,47,11,七台河,16,1,0
0,2020-02-14,黑龙江省,419,47,11,黑河,13,0,0
0,2020-02-14,黑龙江省,419,47,11,牡丹江,12,1,0
0,2020-02-14,黑龙江省,419,47,11,佳木斯,15,7,0
0,2020-02-14,黑龙江省,419,47,11,鹤岗,5,2,0
0,2020-02-14,黑龙江省,419,47,11,大兴安岭,2,0,0
0,2020-02-14,黑龙江省,419,47,11,伊春,1,0,0
0,2020-02-14,江苏省,593,157,0,苏州,85,17,0
0,2020-02-14,江苏省,593,157,0,南京,91,27,0
0,2020-02-14,江苏省,593,157,0,徐州,76,20,0
0,2020-02-14,江苏省,593,157,0,淮安,56,11,0
0,2020-02-14,江苏省,593,157,0,无锡,51,15,0
0,2020-02-14,江苏省,593,157,0,连云港,45,10,0
0,2020-02-14,江苏省,593,157,0,常州,43,11,0
0,2020-02-14,江苏省,593,157,0,南通,39,11,0
0,2020-02-14,江苏省,593,157,0,泰州,37,15,0
0,2020-02-14,江苏省,593,157,0,盐城,26,6,0
0,2020-02-14,江苏省,593,157,0,扬州,20,6,0
0,2020-02-14,江苏省,593,157,0,镇江,12,2,0
0,2020-02-14,江苏省,593,157,0,宿迁,12,6,0
0,2020-02-14,四川省,463,114,1,成都,135,43,1
0,2020-02-14,四川省,463,114,1,甘孜州,43,3,0
0,2020-02-14,四川省,463,114,1,达州,36,5,0
0,2020-02-14,四川省,463,114,1,南充,35,7,0
0,2020-02-14,四川省,463,114,1,巴中,24,1,0
0,2020-02-14,四川省,463,114,1,广安,30,8,0
0,2020-02-14,四川省,463,114,1,绵阳,22,5,0
0,2020-02-14,四川省,463,114,1,泸州,19,2,0
0,2020-02-14,四川省,463,114,1,德阳,17,0,0
0,2020-02-14,四川省,463,114,1,内江,21,5,0
0,2020-02-14,四川省,463,114,1,自贡,9,2,0
0,2020-02-14,四川省,463,114,1,遂宁,10,4,0
0,2020-02-14,四川省,463,114,1,凉山州,10,4,0
0,2020-02-14,四川省,463,114,1,眉山,8,2,0
0,2020-02-14,四川省,463,114,1,宜宾,11,6,0
0,2020-02-14,四川省,463,114,1,雅安,7,2,0
0,2020-02-14,四川省,463,114,1,攀枝花,13,9,0
0,2020-02-14,四川省,463,114,1,广元,6,2,0
0,2020-02-14,四川省,463,114,1,乐山,3,2,0
0,2020-02-14,四川省,463,114,1,资阳,3,2,0
0,2020-02-14,四川省,463,114,1,阿坝州,1,0,0
0,2020-02-14,陕西省,230,54,0,西安,114,21,0
0,2020-02-14,陕西省,230,54,0,汉中,21,1,0
0,2020-02-14,陕西省,230,54,0,安康,23,5,0
0,2020-02-14,陕西省,230,54,0,渭南,14,0,0
0,2020-02-14,陕西省,230,54,0,咸阳,17,5,0
0,2020-02-14,陕西省,230,54,0,宝鸡,13,7,0
0,2020-02-14,陕西省,230,54,0,商洛,7,1,0
0,2020-02-14,陕西省,230,54,0,铜川,8,4,0
0,2020-02-14,陕西省,230,54,0,延安,8,6,0
0,2020-02-14,陕西省,230,54,0,榆林,3,1,0
0,2020-02-14,陕西省,230,54,0,韩城,1,0,0
0,2020-02-14,陕西省,230,54,0,杨凌,1,0,0
0,2020-02-14,陕西省,230,54,0,待明确地区,0,3,0
0,2020-02-14,上海市,318,90,1,外地来沪人员,102,27,1
0,2020-02-14,上海市,318,90,1,浦东新区,56,12,0
0,2020-02-14,上海市,318,90,1,宝山区,20,1,0
0,2020-02-14,上海市,318,90,1,徐汇区,17,2,0
0,2020-02-14,上海市,318,90,1,闵行区,18,4,0
0,2020-02-14,上海市,318,90,1,静安区,16,3,0
0,2020-02-14,上海市,318,90,1,松江区,14,1,0
0,2020-02-14,上海市,318,90,1,普陀区,11,0,0
0,2020-02-14,上海市,318,90,1,长宁区,13,3,0
0,2020-02-14,上海市,318,90,1,杨浦区,9,1,0
0,2020-02-14,上海市,318,90,1,嘉定区,9,1,0
0,2020-02-14,上海市,318,90,1,奉贤区,9,1,0
0,2020-02-14,上海市,318,90,1,虹口区,7,2,0
0,2020-02-14,上海市,318,90,1,黄浦区,6,1,0
0,2020-02-14,上海市,318,90,1,青浦区,5,2,0
0,2020-02-14,上海市,318,90,1,崇明区,3,0,0
0,2020-02-14,上海市,318,90,1,金山区,3,1,0
0,2020-02-14,安徽省,934,193,6,蚌埠,149,3,5
0,2020-02-14,安徽省,934,193,6,合肥,166,38,1
0,2020-02-14,安徽省,934,193,6,阜阳,146,28,0
0,2020-02-14,安徽省,934,193,6,亳州,106,19,0
0,2020-02-14,安徽省,934,193,6,六安,61,8,0
0,2020-02-14,安徽省,934,193,6,安庆,81,32,0
0,2020-02-14,安徽省,934,193,6,宿州,39,10,0
0,2020-02-14,安徽省,934,193,6,马鞍山,34,9,0
0,2020-02-14,安徽省,934,193,6,芜湖,31,8,0
0,2020-02-14,安徽省,934,193,6,淮北,25,6,0
0,2020-02-14,安徽省,934,193,6,铜陵,28,10,0
0,2020-02-14,安徽省,934,193,6,淮南,23,6,0
0,2020-02-14,安徽省,934,193,6,池州,17,4,0
0,2020-02-14,安徽省,934,193,6,黄山,9,1,0
0,2020-02-14,安徽省,934,193,6,滁州,13,7,0
0,2020-02-14,安徽省,934,193,6,宣城,6,4,0
0,2020-02-14,湖南省,988,364,2,长沙,238,66,0
0,2020-02-14,湖南省,988,364,2,岳阳,149,44,1
0,2020-02-14,湖南省,988,364,2,邵阳,100,41,1
0,2020-02-14,湖南省,988,364,2,株洲,77,21,0
0,2020-02-14,湖南省,988,364,2,常德,78,27,0
0,2020-02-14,湖南省,988,364,2,娄底,73,25,0
0,2020-02-14,湖南省,988,364,2,益阳,59,22,0
0,2020-02-14,湖南省,988,364,2,湘潭,34,12,0
0,2020-02-14,湖南省,988,364,2,衡阳,46,26,0
0,2020-02-14,湖南省,988,364,2,永州,43,23,0
0,2020-02-14,湖南省,988,364,2,郴州,39,22,0
0,2020-02-14,湖南省,988,364,2,怀化,39,26,0
0,2020-02-14,湖南省,988,364,2,湘西自治州,8,6,0
0,2020-02-14,湖南省,988,364,2,张家界,5,3,0
0,2020-02-14,广西壮族自治区,226,36,2,南宁,47,11,0
0,2020-02-14,广西壮族自治区,226,36,2,北海,40,4,1
0,2020-02-14,广西壮族自治区,226,36,2,桂林,31,5,0
0,2020-02-14,广西壮族自治区,226,36,2,河池,21,0,1
0,2020-02-14,广西壮族自治区,226,36,2,防城港,17,1,0
0,2020-02-14,广西壮族自治区,226,36,2,柳州,22,7,0
0,2020-02-14,广西壮族自治区,226,36,2,来宾,11,0,0
0,2020-02-14,广西壮族自治区,226,36,2,玉林,9,1,0
0,2020-02-14,广西壮族自治区,226,36,2,钦州,8,0,0
0,2020-02-14,广西壮族自治区,226,36,2,贵港,8,2,0
0,2020-02-14,广西壮族自治区,226,36,2,贺州,4,0,0
0,2020-02-14,广西壮族自治区,226,36,2,百色,3,0,0
0,2020-02-14,广西壮族自治区,226,36,2,梧州,5,5,0
0,2020-02-14,山东省,523,136,2,青岛,55,17,1
0,2020-02-14,山东省,523,136,2,济南,47,11,0
0,2020-02-14,山东省,523,136,2,潍坊,41,6,0
0,2020-02-14,山东省,523,136,2,聊城,38,3,0
0,2020-02-14,山东省,523,136,2,烟台,46,12,0
0,2020-02-14,山东省,523,136,2,济宁,46,15,0
0,2020-02-14,山东省,523,136,2,威海,38,9,0
0,2020-02-14,山东省,523,136,2,泰安,32,4,0
0,2020-02-14,山东省,523,136,2,德州,35,7,1
0,2020-02-14,山东省,523,136,2,淄博,28,4,0
0,2020-02-14,山东省,523,136,2,临沂,47,25,0
0,2020-02-14,山东省,523,136,2,枣庄,23,4,0
0,2020-02-14,山东省,523,136,2,日照,15,2,0
0,2020-02-14,山东省,523,136,2,菏泽,18,9,0
0,2020-02-14,山东省,523,136,2,滨州,14,8,0
0,2020-02-14,辽宁省,119,29,1,沈阳,28,9,0
0,2020-02-14,辽宁省,119,29,1,大连,18,4,0
0,2020-02-14,辽宁省,119,29,1,盘锦,11,0,0
0,2020-02-14,辽宁省,119,29,1,葫芦岛,11,0,1
0,2020-02-14,辽宁省,119,29,1,阜新,8,0,0
0,2020-02-14,辽宁省,119,29,1,锦州,12,6,0
0,2020-02-14,辽宁省,119,29,1,铁岭,7,1,0
0,2020-02-14,辽宁省,119,29,1,朝阳,6,2,0
0,2020-02-14,辽宁省,119,29,1,鞍山,4,0,0
0,2020-02-14,辽宁省,119,29,1,丹东,7,4,0
0,2020-02-14,辽宁省,119,29,1,本溪,3,1,0
0,2020-02-14,辽宁省,119,29,1,辽阳,3,1,0
0,2020-02-14,辽宁省,119,29,1,营口,1,1,0
0,2020-02-14,云南省,162,36,0,昆明,48,8,0
0,2020-02-14,云南省,162,36,0,昭通,19,2,0
0,2020-02-14,云南省,162,36,0,西双版纳,15,3,0
0,2020-02-14,云南省,162,36,0,玉溪,14,3,0
0,2020-02-14,云南省,162,36,0,保山,9,0,0
0,2020-02-14,云南省,162,36,0,曲靖,13,5,0
0,2020-02-14,云南省,162,36,0,大理州,13,5,0
0,2020-02-14,云南省,162,36,0,红河州,8,3,0
0,2020-02-14,云南省,162,36,0,丽江,7,2,0
0,2020-02-14,云南省,162,36,0,普洱,4,0,0
0,2020-02-14,云南省,162,36,0,德宏州,5,2,0
0,2020-02-14,云南省,162,36,0,楚雄州,4,1,0
0,2020-02-14,云南省,162,36,0,文山州,2,0,0
0,2020-02-14,云南省,162,36,0,临沧,1,0,0
0,2020-02-14,云南省,162,36,0,待明确地区,0,2,0
0,2020-02-14,河南省,1184,357,11,信阳,243,60,1
0,2020-02-14,河南省,1184,357,11,南阳,146,45,2
0,2020-02-14,河南省,1184,357,11,驻马店,137,50,0
0,2020-02-14,河南省,1184,357,11,郑州,142,62,0
0,2020-02-14,河南省,1184,357,11,商丘,88,25,2
0,2020-02-14,河南省,1184,357,11,周口,69,25,0
0,2020-02-14,河南省,1184,357,11,新乡,55,10,2
0,2020-02-14,河南省,1184,357,11,平顶山,57,19,1
0,2020-02-14,河南省,1184,357,11,安阳,50,16,0
0,2020-02-14,河南省,1184,357,11,许昌,37,6,0
0,2020-02-14,河南省,1184,357,11,漯河,33,9,0
0,2020-02-14,河南省,1184,357,11,焦作,29,5,1
0,2020-02-14,河南省,1184,357,11,洛阳,30,8,0
0,2020-02-14,河南省,1184,357,11,开封,25,8,0
0,2020-02-14,河南省,1184,357,11,鹤壁,19,4,0
0,2020-02-14,河南省,1184,357,11,濮阳,13,1,0
0,2020-02-14,河南省,1184,357,11,济源,4,0,0
0,2020-02-14,河南省,1184,357,11,三门峡,7,4,0
0,2020-02-14,河南省,1184,357,11,待明确地区,0,0,2
0,2020-02-14,天津市,120,31,3,宝坻区,46,3,2
0,2020-02-14,天津市,120,31,3,河东区,14,4,1
0,2020-02-14,天津市,120,31,3,河北区,12,3,0
0,2020-02-14,天津市,120,31,3,南开区,6,0,0
0,2020-02-14,天津市,120,31,3,外地来津人员,6,1,0
0,2020-02-14,天津市,120,31,3,北辰区,6,1,0
0,2020-02-14,天津市,120,31,3,和平区,6,2,0
0,2020-02-14,天津市,120,31,3,宁河区,4,0,0
0,2020-02-14,天津市,120,31,3,东丽区,4,1,0
0,2020-02-14,天津市,120,31,3,滨海新区,3,0,0
0,2020-02-14,天津市,120,31,3,河西区,4,2,0
0,2020-02-14,天津市,120,31,3,西青区,4,2,0
0,2020-02-14,天津市,120,31,3,红桥区,2,1,0
0,2020-02-14,天津市,120,31,3,津南区,1,0,0
0,2020-02-14,天津市,120,31,3,武清区,2,1,0
0,2020-02-14,天津市,120,31,3,待明确地区,0,10,0
0,2020-02-14,北京市,372,80,3,朝阳区,58,0,0
0,2020-02-14,北京市,372,80,3,海淀区,58,0,0
0,2020-02-14,北京市,372,80,3,西城区,46,0,0
0,2020-02-14,北京市,372,80,3,大兴区,39,2,0
0,2020-02-14,北京市,372,80,3,丰台区,36,3,0
0,2020-02-14,北京市,372,80,3,外地来京人员,26,2,0
0,2020-02-14,北京市,372,80,3,昌平区,24,0,0
0,2020-02-14,北京市,372,80,3,通州区,17,1,0
0,2020-02-14,北京市,372,80,3,房山区,14,0,0
0,2020-02-14,北京市,372,80,3,石景山区,14,1,0
0,2020-02-14,北京市,372,80,3,东城区,12,0,0
0,2020-02-14,北京市,372,80,3,顺义区,10,0,0
0,2020-02-14,北京市,372,80,3,怀柔区,7,0,0
0,2020-02-14,北京市,372,80,3,密云区,7,0,0
0,2020-02-14,北京市,372,80,3,门头沟区,3,0,0
0,2020-02-14,北京市,372,80,3,延庆区,1,0,0
0,2020-02-14,北京市,372,80,3,待明确地区,0,71,3
0,2020-02-14,内蒙古自治区,65,6,0,包头,11,0,0
0,2020-02-14,内蒙古自治区,65,6,0,鄂尔多斯,11,2,0
0,2020-02-14,内蒙古自治区,65,6,0,呼和浩特,7,0,0
0,2020-02-14,内蒙古自治区,65,6,0,通辽,6,0,0
0,2020-02-14,内蒙古自治区,65,6,0,巴彦淖尔,6,0,0
0,2020-02-14,内蒙古自治区,65,6,0,呼伦贝尔,6,1,0
0,2020-02-14,内蒙古自治区,65,6,0,赤峰,7,2,0
0,2020-02-14,内蒙古自治区,65,6,0,锡林郭勒盟,5,1,0
0,2020-02-14,内蒙古自治区,65,6,0,乌兰察布,3,0,0
0,2020-02-14,内蒙古自治区,65,6,0,乌海市,2,0,0
0,2020-02-14,内蒙古自治区,65,6,0,兴安盟,1,0,0
0,2020-02-14,江西省,900,187,1,南昌,217,68,0
0,2020-02-14,江西省,900,187,1,上饶,122,18,0
0,2020-02-14,江西省,900,187,1,九江,114,16,0
0,2020-02-14,江西省,900,187,1,新余,124,31,0
0,2020-02-14,江西省,900,187,1,宜春,101,18,0
0,2020-02-14,江西省,900,187,1,赣州,76,12,1
0,2020-02-14,江西省,900,187,1,抚州,71,14,0
0,2020-02-14,江西省,900,187,1,萍乡,31,2,0
0,2020-02-14,江西省,900,187,1,鹰潭,18,2,0
0,2020-02-14,江西省,900,187,1,吉安,20,5,0
0,2020-02-14,江西省,900,187,1,景德镇,5,1,0
0,2020-02-14,江西省,900,187,1,赣江新区,1,0,0
0,2020-02-14,浙江省,1155,403,0,温州,496,159,0
0,2020-02-14,浙江省,1155,403,0,宁波,153,46,0
0,2020-02-14,浙江省,1155,403,0,杭州,165,69,0
0,2020-02-14,浙江省,1155,403,0,台州,144,52,0
0,2020-02-14,浙江省,1155,403,0,嘉兴,42,10,0
0,2020-02-14,浙江省,1155,403,0,金华,55,24,0
0,2020-02-14,浙江省,1155,403,0,绍兴,42,16,0
0,2020-02-14,浙江省,1155,403,0,衢州,21,8,0
0,2020-02-14,浙江省,1155,403,0,丽水,17,10,0
0,2020-02-14,浙江省,1155,403,0,湖州,10,4,0
0,2020-02-14,浙江省,1155,403,0,舟山,10,5,0
0,2020-02-14,贵州省,140,28,1,贵阳,34,4,0
0,2020-02-14,贵州省,140,28,1,遵义,28,1,0
0,2020-02-14,贵州省,140,28,1,毕节,23,4,0
0,2020-02-14,贵州省,140,28,1,黔南州,17,5,0
0,2020-02-14,贵州省,140,28,1,黔东南州,10,2,0
0,2020-02-14,贵州省,140,28,1,六盘水,10,3,1
0,2020-02-14,贵州省,140,28,1,铜仁,10,6,0
0,2020-02-14,贵州省,140,28,1,安顺,4,0,0
0,2020-02-14,贵州省,140,28,1,黔西南州,4,3,0
0,2020-02-14,新疆维吾尔自治区,65,6,1,乌鲁木齐,23,2,0
0,2020-02-14,新疆维吾尔自治区,65,6,1,伊犁州,14,1,0
0,2020-02-14,新疆维吾尔自治区,65,6,1,兵团第四师,10,0,0
